//Enregistrements de dessins et modèles industriels par office,
"//par résident direct, non-résident direct et système de la Haye",
//Source : base de données statistiques de l’OMPI, décembre 2011
//Note: Des données peuvent manquer pour certains offices ou pour certaines années.,

Année,Nom'Office,Code'Office,Type'enregistrant,Nombre'enregistrements
1971,"Australie","AU","NonRésident_direct",529
1971,"Autriche","AT","Résident_direct",4232
1971,"Autriche","AT","NonRésident_direct",2078
1971,"Bahamas","BS","Résident_direct",1
1971,"Belgique","BE","Résident_direct",986
1971,"Belgique","BE","NonRésident_direct",229
1971,"Brésil","BR","Résident_direct",8
1971,"Brésil","BR","NonRésident_direct",3
1971,"Bulgarie","BG","Résident_direct",44
1971,"Bulgarie","BG","NonRésident_direct",7
1971,"Burundi","BI","Résident_direct",1
1971,"Canada","CA","Directs_globaux",1405
1971,"Colombie","CO","Résident_direct",9
1971,"Colombie","CO","NonRésident_direct",11
1971,"Tchécoslovaquie","CS","Résident_direct",513
1971,"Tchécoslovaquie","CS","NonRésident_direct",37
1971,"Danemark","DK","Résident_direct",243
1971,"Danemark","DK","NonRésident_direct",227
1971,"Égypte","EG","Résident_direct",133
1971,"Égypte","EG","NonRésident_direct",4
1971,"Finlande","FI","Résident_direct",27
1971,"Finlande","FI","NonRésident_direct",2
1971,"Rép. dém. Allemande","D2","Résident_direct",556
1971,"Rép. dém. Allemande","D2","NonRésident_direct",33
1971,"Allemagne","DE","Résident_direct",62554
1971,"Allemagne","DE","NonRésident_direct",1735
1971,"Hongrie","HU","Résident_direct",319
1971,"Hongrie","HU","NonRésident_direct",5
1971,"Inde","IN","Résident_direct",775
1971,"Inde","IN","NonRésident_direct",30
1971,"Iraq","IQ","Résident_direct",20
1971,"Irlande","IE","Résident_direct",32
1971,"Irlande","IE","NonRésident_direct",75
1971,"Israël","IL","Résident_direct",84
1971,"Israël","IL","NonRésident_direct",35
1971,"Italie","IT","Directs_globaux",6291
1971,"Japon","JP","Résident_direct",22508
1971,"Japon","JP","NonRésident_direct",370
1971,"Liban","LB","Résident_direct",65
1971,"Liban","LB","NonRésident_direct",58
1971,"Liechtenstein","LI","Résident_direct",4
1971,"Malawi","MW","NonRésident_direct",4
1971,"Malte","MT","Résident_direct",3
1971,"Malte","MT","NonRésident_direct",1
1971,"Mexique","MX","Résident_direct",108
1971,"Mexique","MX","NonRésident_direct",209
1971,"Monaco","MC","Résident_direct",28
1971,"Monaco","MC","NonRésident_direct",6
1971,"Maroc","MA","Résident_direct",96
1971,"Nouvelle-Zélande","NZ","Résident_direct",100
1971,"Nouvelle-Zélande","NZ","NonRésident_direct",113
1971,"Nigéria","NG","Résident_direct",94
1971,"Nigéria","NG","NonRésident_direct",327
1971,"Norvège","NO","Résident_direct",69
1971,"Norvège","NO","NonRésident_direct",40
1971,"Pakistan","PK","Directs_globaux",114
1971,"Philippines","PH","Résident_direct",77
1971,"Philippines","PH","NonRésident_direct",8
1971,"Pologne","PL","Résident_direct",112
1971,"Pologne","PL","NonRésident_direct",43
1971,"Portugal","PT","NonRésident_direct",672
1971,"République de Corée","KR","Résident_direct",2283
1971,"République de Corée","KR","NonRésident_direct",41
1971,"Sierra Leone","SL","NonRésident_direct",1
1971,"Union soviétique","SU","Résident_direct",698
1971,"Union soviétique","SU","NonRésident_direct",22
1971,"Espagne","ES","Résident_direct",3458
1971,"Espagne","ES","NonRésident_direct",205
1971,"Sri Lanka","LK","Résident_direct",4
1971,"Suède","SE","Résident_direct",474
1971,"Suède","SE","NonRésident_direct",132
1971,"Suisse","CH","Résident_direct",376
1971,"Suisse","CH","NonRésident_direct",207
1971,"République arabe syrienne","SY","Résident_direct",87
1971,"République arabe syrienne","SY","NonRésident_direct",2
1971,"Trinité-et-Tobago","TT","Résident_direct",3
1971,"Trinité-et-Tobago","TT","NonRésident_direct",3
1971,"Tunisie","TN","Résident_direct",5
1971,"Tunisie","TN","NonRésident_direct",4
1971,"Royaume-Uni","GB","Résident_direct",3718
1971,"Royaume-Uni","GB","NonRésident_direct",1799
1971,"États-Unis d'Amérique","US","Résident_direct",2646
1971,"États-Unis d'Amérique","US","NonRésident_direct",509
1971,"Venezuela","VE","Résident_direct",36
1971,"Venezuela","VE","NonRésident_direct",65
1971,"Zaïre","ZR","Résident_direct",29
1971,"Zaïre","ZR","NonRésident_direct",93
1971,"Zimbabwe","ZW","Résident_direct",20
1971,"Zimbabwe","ZW","NonRésident_direct",31
1972,"Organisation Africaine de la propriété intellectuelle","OA","Résident_direct",52
1972,"Organisation Africaine de la propriété intellectuelle","OA","NonRésident_direct",270
1972,"Algérie","DZ","Résident_direct",74
1972,"Algérie","DZ","NonRésident_direct",15
1972,"Argentine","AR","Résident_direct",2674
1972,"Argentine","AR","NonRésident_direct",208
1972,"Australie","AU","Résident_direct",1110
1972,"Australie","AU","NonRésident_direct",498
1972,"Autriche","AT","Résident_direct",2516
1972,"Autriche","AT","NonRésident_direct",2222
1972,"Belgique","BE","Résident_direct",1620
1972,"Belgique","BE","NonRésident_direct",605
1972,"Brésil","BR","Résident_direct",7
1972,"Brésil","BR","NonRésident_direct",4
1972,"Bulgarie","BG","Résident_direct",29
1972,"Bulgarie","BG","NonRésident_direct",8
1972,"Burundi","BI","NonRésident_direct",1
1972,"Canada","CA","Directs_globaux",1456
1972,"Colombie","CO","Résident_direct",41
1972,"Colombie","CO","NonRésident_direct",39
1972,"Tchécoslovaquie","CS","Résident_direct",587
1972,"Tchécoslovaquie","CS","NonRésident_direct",15
1972,"Danemark","DK","Résident_direct",326
1972,"Danemark","DK","NonRésident_direct",469
1972,"Égypte","EG","Résident_direct",79
1972,"Égypte","EG","NonRésident_direct",3
1972,"Finlande","FI","Résident_direct",230
1972,"Finlande","FI","NonRésident_direct",141
1972,"Rép. dém. Allemande","D2","Résident_direct",387
1972,"Rép. dém. Allemande","D2","NonRésident_direct",21
1972,"Allemagne","DE","Résident_direct",59061
1972,"Allemagne","DE","NonRésident_direct",1563
1972,"Hongrie","HU","Résident_direct",309
1972,"Hongrie","HU","NonRésident_direct",25
1972,"Inde","IN","Résident_direct",891
1972,"Inde","IN","NonRésident_direct",19
1972,"Iraq","IQ","Résident_direct",12
1972,"Irlande","IE","Résident_direct",20
1972,"Irlande","IE","NonRésident_direct",77
1972,"Israël","IL","Résident_direct",146
1972,"Israël","IL","NonRésident_direct",64
1972,"Italie","IT","Directs_globaux",3500
1972,"Japon","JP","Résident_direct",21648
1972,"Japon","JP","NonRésident_direct",393
1972,"Liban","LB","Résident_direct",58
1972,"Liban","LB","NonRésident_direct",25
1972,"Liechtenstein","LI","Résident_direct",3
1972,"Malawi","MW","NonRésident_direct",1
1972,"Malte","MT","Résident_direct",9
1972,"Malte","MT","NonRésident_direct",3
1972,"Mexique","MX","Résident_direct",168
1972,"Mexique","MX","NonRésident_direct",203
1972,"Monaco","MC","Résident_direct",57
1972,"Monaco","MC","NonRésident_direct",1
1972,"Maroc","MA","Résident_direct",64
1972,"Maroc","MA","NonRésident_direct",7
1972,"Nouvelle-Zélande","NZ","Résident_direct",248
1972,"Nouvelle-Zélande","NZ","NonRésident_direct",199
1972,"Norvège","NO","Résident_direct",185
1972,"Norvège","NO","NonRésident_direct",211
1972,"Pakistan","PK","Résident_direct",47
1972,"Pakistan","PK","NonRésident_direct",11
1972,"Pérou","PE","Résident_direct",42
1972,"Pérou","PE","NonRésident_direct",14
1972,"Philippines","PH","Résident_direct",118
1972,"Philippines","PH","NonRésident_direct",40
1972,"Pologne","PL","Résident_direct",144
1972,"Pologne","PL","NonRésident_direct",15
1972,"Portugal","PT","NonRésident_direct",289
1972,"République de Corée","KR","Résident_direct",2229
1972,"République de Corée","KR","NonRésident_direct",6
1972,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",64
1972,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",4
1972,"Sierra Leone","SL","NonRésident_direct",1
1972,"Union soviétique","SU","Résident_direct",625
1972,"Union soviétique","SU","NonRésident_direct",15
1972,"Espagne","ES","Résident_direct",2976
1972,"Espagne","ES","NonRésident_direct",168
1972,"Sri Lanka","LK","Résident_direct",8
1972,"Sri Lanka","LK","NonRésident_direct",2
1972,"Suède","SE","Résident_direct",1146
1972,"Suède","SE","NonRésident_direct",367
1972,"Suisse","CH","Résident_direct",402
1972,"Suisse","CH","NonRésident_direct",261
1972,"Trinité-et-Tobago","TT","Résident_direct",4
1972,"Trinité-et-Tobago","TT","NonRésident_direct",9
1972,"Tunisie","TN","Résident_direct",8
1972,"Royaume-Uni","GB","Résident_direct",3327
1972,"Royaume-Uni","GB","NonRésident_direct",1792
1972,"États-Unis d'Amérique","US","Résident_direct",2411
1972,"États-Unis d'Amérique","US","NonRésident_direct",490
1972,"Venezuela","VE","Résident_direct",53
1972,"Venezuela","VE","NonRésident_direct",279
1972,"Zaïre","ZR","Résident_direct",1
1972,"Zaïre","ZR","NonRésident_direct",122
1972,"Zimbabwe","ZW","Résident_direct",15
1972,"Zimbabwe","ZW","NonRésident_direct",28
1973,"Organisation Africaine de la propriété intellectuelle","OA","Résident_direct",51
1973,"Organisation Africaine de la propriété intellectuelle","OA","NonRésident_direct",352
1973,"Algérie","DZ","Résident_direct",33
1973,"Algérie","DZ","NonRésident_direct",19
1973,"Argentine","AR","Résident_direct",2547
1973,"Argentine","AR","NonRésident_direct",199
1973,"Australie","AU","Résident_direct",1147
1973,"Australie","AU","NonRésident_direct",585
1973,"Autriche","AT","Résident_direct",2298
1973,"Autriche","AT","NonRésident_direct",1863
1973,"Bahamas","BS","Résident_direct",1
1973,"Bahamas","BS","NonRésident_direct",6
1973,"Belgique","BE","Résident_direct",1341
1973,"Belgique","BE","NonRésident_direct",366
1973,"Brésil","BR","Résident_direct",4
1973,"Bulgarie","BG","Résident_direct",39
1973,"Bulgarie","BG","NonRésident_direct",18
1973,"Canada","CA","Directs_globaux",1258
1973,"Colombie","CO","Résident_direct",65
1973,"Colombie","CO","NonRésident_direct",50
1973,"Tchécoslovaquie","CS","Résident_direct",475
1973,"Tchécoslovaquie","CS","NonRésident_direct",23
1973,"Danemark","DK","Résident_direct",330
1973,"Danemark","DK","NonRésident_direct",518
1973,"Égypte","EG","Résident_direct",96
1973,"Égypte","EG","NonRésident_direct",5
1973,"Finlande","FI","Résident_direct",226
1973,"Finlande","FI","NonRésident_direct",174
1973,"Rép. dém. Allemande","D2","Résident_direct",275
1973,"Rép. dém. Allemande","D2","NonRésident_direct",8
1973,"Allemagne","DE","Résident_direct",59536
1973,"Allemagne","DE","NonRésident_direct",1953
1973,"Hongrie","HU","Résident_direct",317
1973,"Hongrie","HU","NonRésident_direct",48
1973,"Inde","IN","Résident_direct",799
1973,"Inde","IN","NonRésident_direct",14
1973,"Iraq","IQ","Résident_direct",12
1973,"Irlande","IE","Résident_direct",20
1973,"Irlande","IE","NonRésident_direct",183
1973,"Israël","IL","Résident_direct",173
1973,"Israël","IL","NonRésident_direct",66
1973,"Italie","IT","Résident_direct",3785
1973,"Italie","IT","NonRésident_direct",929
1973,"Jamaïque","JM","NonRésident_direct",3
1973,"Japon","JP","Résident_direct",21655
1973,"Japon","JP","NonRésident_direct",380
1973,"Liban","LB","Résident_direct",75
1973,"Liban","LB","NonRésident_direct",20
1973,"Liechtenstein","LI","Résident_direct",3
1973,"Malawi","MW","NonRésident_direct",2
1973,"Malte","MT","Résident_direct",1
1973,"Malte","MT","NonRésident_direct",5
1973,"Mexique","MX","Résident_direct",65
1973,"Mexique","MX","NonRésident_direct",118
1973,"Monaco","MC","Résident_direct",18
1973,"Monaco","MC","NonRésident_direct",9
1973,"Maroc","MA","Résident_direct",62
1973,"Maroc","MA","NonRésident_direct",8
1973,"Nouvelle-Zélande","NZ","Résident_direct",96
1973,"Nouvelle-Zélande","NZ","NonRésident_direct",99
1973,"Norvège","NO","Résident_direct",377
1973,"Norvège","NO","NonRésident_direct",510
1973,"Pakistan","PK","Résident_direct",56
1973,"Pakistan","PK","NonRésident_direct",22
1973,"Pérou","PE","Résident_direct",74
1973,"Pérou","PE","NonRésident_direct",8
1973,"Philippines","PH","Résident_direct",110
1973,"Philippines","PH","NonRésident_direct",24
1973,"Pologne","PL","Résident_direct",124
1973,"Pologne","PL","NonRésident_direct",18
1973,"Portugal","PT","NonRésident_direct",157
1973,"République de Corée","KR","Résident_direct",2436
1973,"République de Corée","KR","NonRésident_direct",7
1973,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",54
1973,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",16
1973,"Union soviétique","SU","Résident_direct",1260
1973,"Union soviétique","SU","NonRésident_direct",31
1973,"Espagne","ES","Résident_direct",3630
1973,"Espagne","ES","NonRésident_direct",287
1973,"Sri Lanka","LK","Résident_direct",3
1973,"Sri Lanka","LK","NonRésident_direct",3
1973,"Swaziland","SZ","Résident_direct",3
1973,"Swaziland","SZ","NonRésident_direct",3
1973,"Suède","SE","Résident_direct",1310
1973,"Suède","SE","NonRésident_direct",399
1973,"Suisse","CH","Résident_direct",317
1973,"Suisse","CH","NonRésident_direct",266
1973,"République arabe syrienne","SY","Résident_direct",41
1973,"République arabe syrienne","SY","NonRésident_direct",8
1973,"Trinité-et-Tobago","TT","Résident_direct",1
1973,"Trinité-et-Tobago","TT","NonRésident_direct",4
1973,"Tunisie","TN","Résident_direct",25
1973,"Tunisie","TN","NonRésident_direct",3
1973,"Royaume-Uni","GB","Résident_direct",2561
1973,"Royaume-Uni","GB","NonRésident_direct",1698
1973,"États-Unis d'Amérique","US","Résident_direct",3350
1973,"États-Unis d'Amérique","US","NonRésident_direct",683
1973,"Venezuela","VE","Résident_direct",22
1973,"Venezuela","VE","NonRésident_direct",81
1973,"Zaïre","ZR","Résident_direct",4
1973,"Zaïre","ZR","NonRésident_direct",2
1973,"Zimbabwe","ZW","Résident_direct",32
1973,"Zimbabwe","ZW","NonRésident_direct",15
1974,"Organisation Africaine de la propriété intellectuelle","OA","Résident_direct",36
1974,"Organisation Africaine de la propriété intellectuelle","OA","NonRésident_direct",133
1974,"Algérie","DZ","Résident_direct",23
1974,"Algérie","DZ","NonRésident_direct",12
1974,"Argentine","AR","Résident_direct",2243
1974,"Argentine","AR","NonRésident_direct",132
1974,"Australie","AU","Résident_direct",1009
1974,"Australie","AU","NonRésident_direct",561
1974,"Autriche","AT","Résident_direct",2967
1974,"Autriche","AT","NonRésident_direct",2078
1974,"Bahamas","BS","Résident_direct",1
1974,"Bahamas","BS","NonRésident_direct",1
1974,"Belgique","BE","Résident_direct",2349
1974,"Belgique","BE","NonRésident_direct",323
1974,"Bulgarie","BG","Résident_direct",46
1974,"Bulgarie","BG","NonRésident_direct",3
1974,"Canada","CA","Directs_globaux",1215
1974,"Colombie","CO","Résident_direct",23
1974,"Colombie","CO","NonRésident_direct",25
1974,"Tchécoslovaquie","CS","Résident_direct",499
1974,"Tchécoslovaquie","CS","NonRésident_direct",33
1974,"Danemark","DK","Résident_direct",440
1974,"Danemark","DK","NonRésident_direct",583
1974,"Égypte","EG","Résident_direct",81
1974,"Égypte","EG","NonRésident_direct",2
1974,"Finlande","FI","Résident_direct",101
1974,"Finlande","FI","NonRésident_direct",104
1974,"Allemagne","DE","Résident_direct",46115
1974,"Allemagne","DE","NonRésident_direct",1839
1974,"Hongrie","HU","Résident_direct",239
1974,"Hongrie","HU","NonRésident_direct",49
1974,"Inde","IN","Résident_direct",864
1974,"Inde","IN","NonRésident_direct",23
1974,"Iraq","IQ","Résident_direct",58
1974,"Irlande","IE","Résident_direct",17
1974,"Irlande","IE","NonRésident_direct",75
1974,"Israël","IL","Résident_direct",198
1974,"Israël","IL","NonRésident_direct",82
1974,"Italie","IT","Résident_direct",1432
1974,"Italie","IT","NonRésident_direct",548
1974,"Jamaïque","JM","Résident_direct",2
1974,"Japon","JP","Résident_direct",22371
1974,"Japon","JP","NonRésident_direct",376
1974,"Liban","LB","Résident_direct",30
1974,"Liban","LB","NonRésident_direct",17
1974,"Liechtenstein","LI","Résident_direct",3
1974,"Malawi","MW","NonRésident_direct",4
1974,"Malte","MT","Résident_direct",1
1974,"Malte","MT","NonRésident_direct",1
1974,"Mexique","MX","Résident_direct",161
1974,"Mexique","MX","NonRésident_direct",265
1974,"Monaco","MC","Résident_direct",36
1974,"Maroc","MA","Résident_direct",40
1974,"Maroc","MA","NonRésident_direct",12
1974,"Nouvelle-Zélande","NZ","Résident_direct",164
1974,"Nouvelle-Zélande","NZ","NonRésident_direct",232
1974,"Nigéria","NG","Résident_direct",126
1974,"Nigéria","NG","NonRésident_direct",63
1974,"Norvège","NO","Résident_direct",273
1974,"Norvège","NO","NonRésident_direct",399
1974,"Pakistan","PK","Résident_direct",61
1974,"Pakistan","PK","NonRésident_direct",5
1974,"Philippines","PH","Résident_direct",188
1974,"Philippines","PH","NonRésident_direct",43
1974,"Pologne","PL","Résident_direct",111
1974,"Pologne","PL","NonRésident_direct",45
1974,"Portugal","PT","NonRésident_direct",227
1974,"République de Corée","KR","Résident_direct",3071
1974,"République de Corée","KR","NonRésident_direct",19
1974,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",132
1974,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",43
1974,"Union soviétique","SU","Résident_direct",1024
1974,"Union soviétique","SU","NonRésident_direct",19
1974,"Espagne","ES","Résident_direct",2799
1974,"Espagne","ES","NonRésident_direct",219
1974,"Sri Lanka","LK","Résident_direct",9
1974,"Suède","SE","Résident_direct",1347
1974,"Suède","SE","NonRésident_direct",458
1974,"Suisse","CH","Résident_direct",308
1974,"Suisse","CH","NonRésident_direct",223
1974,"République arabe syrienne","SY","Résident_direct",88
1974,"République arabe syrienne","SY","NonRésident_direct",13
1974,"Trinité-et-Tobago","TT","Résident_direct",4
1974,"Trinité-et-Tobago","TT","NonRésident_direct",4
1974,"Tunisie","TN","Résident_direct",18
1974,"Tunisie","TN","NonRésident_direct",4
1974,"Royaume-Uni","GB","Résident_direct",2069
1974,"Royaume-Uni","GB","NonRésident_direct",1947
1974,"États-Unis d'Amérique","US","Résident_direct",3500
1974,"États-Unis d'Amérique","US","NonRésident_direct",803
1974,"Venezuela","VE","Directs_globaux",187
1974,"Zaïre","ZR","Résident_direct",1
1974,"Zaïre","ZR","NonRésident_direct",11
1974,"Zambie","ZM","NonRésident_direct",6
1974,"Zimbabwe","ZW","Résident_direct",6
1974,"Zimbabwe","ZW","NonRésident_direct",12
1975,"Organisation Africaine de la propriété intellectuelle","OA","Résident_direct",26
1975,"Organisation Africaine de la propriété intellectuelle","OA","NonRésident_direct",57
1975,"Algérie","DZ","Résident_direct",52
1975,"Algérie","DZ","NonRésident_direct",18
1975,"Argentine","AR","Résident_direct",2426
1975,"Argentine","AR","NonRésident_direct",159
1975,"Australie","AU","Résident_direct",1165
1975,"Australie","AU","NonRésident_direct",568
1975,"Autriche","AT","Résident_direct",3987
1975,"Autriche","AT","NonRésident_direct",1517
1975,"Benelux","BX","Résident_direct",1671
1975,"Benelux","BX","NonRésident_direct",1376
1975,"Bulgarie","BG","Résident_direct",27
1975,"Bulgarie","BG","NonRésident_direct",5
1975,"Canada","CA","Résident_direct",337
1975,"Canada","CA","NonRésident_direct",1168
1975,"Colombie","CO","Résident_direct",11
1975,"Colombie","CO","NonRésident_direct",5
1975,"Tchécoslovaquie","CS","Résident_direct",577
1975,"Tchécoslovaquie","CS","NonRésident_direct",8
1975,"Danemark","DK","Résident_direct",390
1975,"Danemark","DK","NonRésident_direct",486
1975,"Égypte","EG","Résident_direct",127
1975,"Égypte","EG","NonRésident_direct",8
1975,"Finlande","FI","Résident_direct",165
1975,"Finlande","FI","NonRésident_direct",222
1975,"France","FR","Résident_direct",11320
1975,"France","FR","NonRésident_direct",857
1975,"Allemagne","DE","Résident_direct",54231
1975,"Allemagne","DE","NonRésident_direct",2609
1975,"Hongrie","HU","Résident_direct",165
1975,"Hongrie","HU","NonRésident_direct",11
1975,"Inde","IN","Résident_direct",723
1975,"Inde","IN","NonRésident_direct",29
1975,"Iraq","IQ","Résident_direct",19
1975,"Irlande","IE","Résident_direct",34
1975,"Irlande","IE","NonRésident_direct",176
1975,"Israël","IL","Résident_direct",115
1975,"Israël","IL","NonRésident_direct",42
1975,"Italie","IT","Directs_globaux",2297
1975,"Jamaïque","JM","Résident_direct",1
1975,"Jamaïque","JM","NonRésident_direct",3
1975,"Japon","JP","Résident_direct",34129
1975,"Japon","JP","NonRésident_direct",700
1975,"Liechtenstein","LI","Résident_direct",6
1975,"Malawi","MW","NonRésident_direct",1
1975,"Malte","MT","Résident_direct",2
1975,"Malte","MT","NonRésident_direct",4
1975,"Mexique","MX","Résident_direct",160
1975,"Mexique","MX","NonRésident_direct",149
1975,"Monaco","MC","Résident_direct",10
1975,"Maroc","MA","Résident_direct",82
1975,"Maroc","MA","NonRésident_direct",15
1975,"Nouvelle-Zélande","NZ","Résident_direct",157
1975,"Nouvelle-Zélande","NZ","NonRésident_direct",167
1975,"Nigéria","NG","Résident_direct",52
1975,"Nigéria","NG","NonRésident_direct",72
1975,"Norvège","NO","Résident_direct",243
1975,"Norvège","NO","NonRésident_direct",364
1975,"Pakistan","PK","Résident_direct",71
1975,"Pakistan","PK","NonRésident_direct",14
1975,"Philippines","PH","Résident_direct",151
1975,"Philippines","PH","NonRésident_direct",19
1975,"Pologne","PL","Résident_direct",139
1975,"Pologne","PL","NonRésident_direct",16
1975,"Portugal","PT","Résident_direct",266
1975,"Portugal","PT","NonRésident_direct",216
1975,"République de Corée","KR","Résident_direct",1583
1975,"République de Corée","KR","NonRésident_direct",6
1975,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",102
1975,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",30
1975,"Union soviétique","SU","Résident_direct",804
1975,"Union soviétique","SU","NonRésident_direct",11
1975,"Espagne","ES","Résident_direct",3234
1975,"Espagne","ES","NonRésident_direct",224
1975,"Sri Lanka","LK","Résident_direct",8
1975,"Swaziland","SZ","NonRésident_direct",1
1975,"Suède","SE","Résident_direct",1283
1975,"Suède","SE","NonRésident_direct",364
1975,"Suisse","CH","Résident_direct",465
1975,"Suisse","CH","NonRésident_direct",213
1975,"République arabe syrienne","SY","Résident_direct",99
1975,"République arabe syrienne","SY","NonRésident_direct",22
1975,"Trinité-et-Tobago","TT","Résident_direct",6
1975,"Trinité-et-Tobago","TT","NonRésident_direct",2
1975,"Royaume-Uni","GB","Résident_direct",1665
1975,"Royaume-Uni","GB","NonRésident_direct",1354
1975,"États-Unis d'Amérique","US","Résident_direct",3428
1975,"États-Unis d'Amérique","US","NonRésident_direct",854
1975,"Venezuela","VE","Résident_direct",59
1975,"Venezuela","VE","NonRésident_direct",34
1975,"Zaïre","ZR","NonRésident_direct",48
1975,"Zambie","ZM","NonRésident_direct",3
1976,"Organisation Africaine de la propriété intellectuelle","OA","Résident_direct",24
1976,"Organisation Africaine de la propriété intellectuelle","OA","NonRésident_direct",18
1976,"Algérie","DZ","Résident_direct",17
1976,"Algérie","DZ","NonRésident_direct",22
1976,"Argentine","AR","Résident_direct",2549
1976,"Argentine","AR","NonRésident_direct",151
1976,"Australie","AU","Résident_direct",1103
1976,"Australie","AU","NonRésident_direct",416
1976,"Autriche","AT","Résident_direct",3659
1976,"Autriche","AT","NonRésident_direct",1913
1976,"Bahamas","BS","Résident_direct",2
1976,"Bahamas","BS","NonRésident_direct",3
1976,"Bangladesh","BD","Résident_direct",8
1976,"Bangladesh","BD","NonRésident_direct",1
1976,"Benelux","BX","Résident_direct",1308
1976,"Benelux","BX","NonRésident_direct",1369
1976,"Bulgarie","BG","Résident_direct",38
1976,"Bulgarie","BG","NonRésident_direct",8
1976,"Canada","CA","Résident_direct",491
1976,"Canada","CA","NonRésident_direct",963
1976,"Colombie","CO","Résident_direct",3
1976,"Colombie","CO","NonRésident_direct",4
1976,"Tchécoslovaquie","CS","Résident_direct",640
1976,"Tchécoslovaquie","CS","NonRésident_direct",19
1976,"Danemark","DK","Résident_direct",300
1976,"Danemark","DK","NonRésident_direct",483
1976,"Égypte","EG","Résident_direct",44
1976,"Égypte","EG","NonRésident_direct",27
1976,"Finlande","FI","Résident_direct",180
1976,"Finlande","FI","NonRésident_direct",249
1976,"France","FR","Résident_direct",11009
1976,"France","FR","NonRésident_direct",1190
1976,"Rép. dém. Allemande","D2","Résident_direct",321
1976,"Rép. dém. Allemande","D2","NonRésident_direct",11
1976,"Allemagne","DE","Résident_direct",56978
1976,"Allemagne","DE","NonRésident_direct",4744
1976,"Hongrie","HU","Résident_direct",287
1976,"Hongrie","HU","NonRésident_direct",15
1976,"Inde","IN","Résident_direct",848
1976,"Inde","IN","NonRésident_direct",41
1976,"Iraq","IQ","Résident_direct",7
1976,"Iraq","IQ","NonRésident_direct",6
1976,"Irlande","IE","Résident_direct",40
1976,"Irlande","IE","NonRésident_direct",162
1976,"Israël","IL","Résident_direct",163
1976,"Israël","IL","NonRésident_direct",44
1976,"Italie","IT","Directs_globaux",1625
1976,"Jamaïque","JM","Résident_direct",2
1976,"Jamaïque","JM","NonRésident_direct",3
1976,"Japon","JP","Résident_direct",29505
1976,"Japon","JP","NonRésident_direct",569
1976,"Liechtenstein","LI","Résident_direct",2
1976,"Malawi","MW","NonRésident_direct",1
1976,"Malte","MT","Résident_direct",5
1976,"Malte","MT","NonRésident_direct",1
1976,"Mexique","MX","Résident_direct",62
1976,"Mexique","MX","NonRésident_direct",13
1976,"Monaco","MC","Résident_direct",52
1976,"Monaco","MC","NonRésident_direct",23
1976,"Maroc","MA","Résident_direct",91
1976,"Maroc","MA","NonRésident_direct",6
1976,"Nouvelle-Zélande","NZ","Résident_direct",183
1976,"Nouvelle-Zélande","NZ","NonRésident_direct",129
1976,"Nigéria","NG","Résident_direct",34
1976,"Nigéria","NG","NonRésident_direct",30
1976,"Norvège","NO","Résident_direct",278
1976,"Norvège","NO","NonRésident_direct",390
1976,"Pakistan","PK","Résident_direct",58
1976,"Pakistan","PK","NonRésident_direct",10
1976,"Pérou","PE","Résident_direct",11
1976,"Pérou","PE","NonRésident_direct",3
1976,"Philippines","PH","Résident_direct",193
1976,"Philippines","PH","NonRésident_direct",22
1976,"Pologne","PL","Résident_direct",121
1976,"Pologne","PL","NonRésident_direct",34
1976,"Portugal","PT","Résident_direct",119
1976,"Portugal","PT","NonRésident_direct",113
1976,"République de Corée","KR","Résident_direct",1451
1976,"République de Corée","KR","NonRésident_direct",11
1976,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","Résident_direct",245
1976,"Serbie-et-Monténégro (anciennement Yougoslavie)","YU","NonRésident_direct",77
1976,"Union soviétique","SU","Résident_direct",842
1976,"Union soviétique","SU","NonRésident_direct",25
1976,"Espagne","ES","Résident_direct",5631
1976,"Espagne","ES","NonRésident_direct",418
1976,"Sri Lanka","LK","NonRésident_direct",2
1976,"Suède","SE","Résident_direct",1524
1976,"Suède","SE","NonRésident_direct",422
1976,"Suisse","CH","Résident_direct",459
1976,"Suisse","CH","NonRésident_direct",318
1976,"Trinité-et-Tobago","TT","Résident_direct",12
1976,"Trinité-et-Tobago","TT","NonRésident_direct",3
1976,"Royaume-Uni","GB","Résident_direct",1932
1976,"Royaume-Uni","GB","NonRésident_direct",1768
1976,"États-Unis d'Amérique","US","Résident_direct",3653
1976,"États-Unis d'Amérique","US","NonRésident_direct",911
1976,"Venezuela","VE","Résident_direct",30
1976,"Venezuela","VE","NonRésident_direct",6
1976,"Zaïre","ZR","Résident_direct",6
1976,"Zaïre","ZR","NonRésident_direct",2
1976,"Zambie","ZM","NonRésident_direct",5
1977,"Organisation Africaine de la propriété intellectuelle","OA","Résident_direct",25
