//Industrial Design registrations by Office,
"//by direct resident, direct non-resident and designations via the Hague system",
//Source: WIPO Statistics Database, December 2011
//Note: Data are missing for some offices and years.,

Year,Office Name,Office Code,Registrant Type,Number of Registrations
1970,"New Zealand","NZ","Direct_Resident",169
1970,"New Zealand","NZ","Direct_NonResident",207
1970,"Norway","NO","Direct_Resident",498
1970,"Norway","NO","Direct_NonResident",219
1970,"Philippines","PH","Direct_Resident",37
1970,"Philippines","PH","Direct_NonResident",18
1970,"Poland","PL","Direct_Resident",91
1970,"Poland","PL","Direct_NonResident",17
1970,"Portugal","PT","Direct_NonResident",340
1970,"Republic of Korea","KR","Direct_Resident",1654
1970,"Republic of Korea","KR","Direct_NonResident",3
1970,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",49
1970,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",5
1970,"Sierra Leone","SL","Direct_NonResident",6
1970,"Soviet Union","SU","Direct_Resident",560
1970,"Soviet Union","SU","Direct_NonResident",19
1970,"Spain","ES","Direct_Resident",3627
1970,"Spain","ES","Direct_NonResident",231
1970,"Sri Lanka","LK","Direct_Resident",1
1970,"Sri Lanka","LK","Direct_NonResident",5
1970,"Sweden","SE","Direct_Resident",145
1970,"Sweden","SE","Direct_NonResident",143
1970,"Switzerland","CH","Direct_Resident",368
1970,"Switzerland","CH","Direct_NonResident",167
1970,"Syrian Arab Republic","SY","Direct_Resident",69
1970,"Syrian Arab Republic","SY","Direct_NonResident",4
1970,"Trinidad and Tobago","TT","Direct_Resident",2
1970,"Trinidad and Tobago","TT","Direct_NonResident",8
1970,"Tunisia","TN","Direct_Resident",7
1970,"Tunisia","TN","Direct_NonResident",10
1970,"United Kingdom","GB","Direct_Resident",3357
1970,"United Kingdom","GB","Direct_NonResident",1778
1970,"United States of America","US","Direct_Resident",2708
1970,"United States of America","US","Direct_NonResident",510
1970,"Venezuela","VE","Direct_Resident",48
1970,"Venezuela","VE","Direct_NonResident",308
1970,"Zaire","ZR","Direct_Resident",14
1970,"Zaire","ZR","Direct_NonResident",47
1970,"Zimbabwe","ZW","Direct_Resident",24
1970,"Zimbabwe","ZW","Direct_NonResident",19
1971,"African Intellectual Property Organization","OA","Direct_Resident",80
1971,"African Intellectual Property Organization","OA","Direct_NonResident",132
1971,"Argentina","AR","Direct_Resident",2738
1971,"Argentina","AR","Direct_NonResident",208
1971,"Australia","AU","Direct_Resident",1049
1971,"Australia","AU","Direct_NonResident",529
1971,"Austria","AT","Direct_Resident",4232
1971,"Austria","AT","Direct_NonResident",2078
1971,"Bahamas","BS","Direct_Resident",1
1971,"Belgium","BE","Direct_Resident",986
1971,"Belgium","BE","Direct_NonResident",229
1971,"Brazil","BR","Direct_Resident",8
1971,"Brazil","BR","Direct_NonResident",3
1971,"Bulgaria","BG","Direct_Resident",44
1971,"Bulgaria","BG","Direct_NonResident",7
1971,"Burundi","BI","Direct_Resident",1
1971,"Canada","CA","Direct_Aggregate",1405
1971,"Colombia","CO","Direct_Resident",9
1971,"Colombia","CO","Direct_NonResident",11
1971,"Czechoslovakia","CS","Direct_Resident",513
1971,"Czechoslovakia","CS","Direct_NonResident",37
1971,"Denmark","DK","Direct_Resident",243
1971,"Denmark","DK","Direct_NonResident",227
1971,"Egypt","EG","Direct_Resident",133
1971,"Egypt","EG","Direct_NonResident",4
1971,"Finland","FI","Direct_Resident",27
1971,"Finland","FI","Direct_NonResident",2
1971,"German Dem. Rep.","D2","Direct_Resident",556
1971,"German Dem. Rep.","D2","Direct_NonResident",33
1971,"Germany","DE","Direct_Resident",62554
1971,"Germany","DE","Direct_NonResident",1735
1971,"Hungary","HU","Direct_Resident",319
1971,"Hungary","HU","Direct_NonResident",5
1971,"India","IN","Direct_Resident",775
1971,"India","IN","Direct_NonResident",30
1971,"Iraq","IQ","Direct_Resident",20
1971,"Ireland","IE","Direct_Resident",32
1971,"Ireland","IE","Direct_NonResident",75
1971,"Israel","IL","Direct_Resident",84
1971,"Israel","IL","Direct_NonResident",35
1971,"Italy","IT","Direct_Aggregate",6291
1971,"Japan","JP","Direct_Resident",22508
1971,"Japan","JP","Direct_NonResident",370
1971,"Lebanon","LB","Direct_Resident",65
1971,"Lebanon","LB","Direct_NonResident",58
1971,"Liechtenstein","LI","Direct_Resident",4
1971,"Malawi","MW","Direct_NonResident",4
1971,"Malta","MT","Direct_Resident",3
1971,"Malta","MT","Direct_NonResident",1
1971,"Mexico","MX","Direct_Resident",108
1971,"Mexico","MX","Direct_NonResident",209
1971,"Monaco","MC","Direct_Resident",28
1971,"Monaco","MC","Direct_NonResident",6
1971,"Morocco","MA","Direct_Resident",96
1971,"New Zealand","NZ","Direct_Resident",100
1971,"New Zealand","NZ","Direct_NonResident",113
1971,"Nigeria","NG","Direct_Resident",94
1971,"Nigeria","NG","Direct_NonResident",327
1971,"Norway","NO","Direct_Resident",69
1971,"Norway","NO","Direct_NonResident",40
1971,"Pakistan","PK","Direct_Aggregate",114
1971,"Philippines","PH","Direct_Resident",77
1971,"Philippines","PH","Direct_NonResident",8
1971,"Poland","PL","Direct_Resident",112
1971,"Poland","PL","Direct_NonResident",43
1971,"Portugal","PT","Direct_NonResident",672
1971,"Republic of Korea","KR","Direct_Resident",2283
1971,"Republic of Korea","KR","Direct_NonResident",41
1971,"Sierra Leone","SL","Direct_NonResident",1
1971,"Soviet Union","SU","Direct_Resident",698
1971,"Soviet Union","SU","Direct_NonResident",22
1971,"Spain","ES","Direct_Resident",3458
1971,"Spain","ES","Direct_NonResident",205
1971,"Sri Lanka","LK","Direct_Resident",4
1971,"Sweden","SE","Direct_Resident",474
1971,"Sweden","SE","Direct_NonResident",132
1971,"Switzerland","CH","Direct_Resident",376
1971,"Switzerland","CH","Direct_NonResident",207
1971,"Syrian Arab Republic","SY","Direct_Resident",87
1971,"Syrian Arab Republic","SY","Direct_NonResident",2
1971,"Trinidad and Tobago","TT","Direct_Resident",3
1971,"Trinidad and Tobago","TT","Direct_NonResident",3
1971,"Tunisia","TN","Direct_Resident",5
1971,"Tunisia","TN","Direct_NonResident",4
1971,"United Kingdom","GB","Direct_Resident",3718
1971,"United Kingdom","GB","Direct_NonResident",1799
1971,"United States of America","US","Direct_Resident",2646
1971,"United States of America","US","Direct_NonResident",509
1971,"Venezuela","VE","Direct_Resident",36
1971,"Venezuela","VE","Direct_NonResident",65
1971,"Zaire","ZR","Direct_Resident",29
1971,"Zaire","ZR","Direct_NonResident",93
1971,"Zimbabwe","ZW","Direct_Resident",20
1971,"Zimbabwe","ZW","Direct_NonResident",31
1972,"African Intellectual Property Organization","OA","Direct_Resident",52
1972,"African Intellectual Property Organization","OA","Direct_NonResident",270
1972,"Algeria","DZ","Direct_Resident",74
1972,"Algeria","DZ","Direct_NonResident",15
1972,"Argentina","AR","Direct_Resident",2674
1972,"Argentina","AR","Direct_NonResident",208
1972,"Australia","AU","Direct_Resident",1110
1972,"Australia","AU","Direct_NonResident",498
1972,"Austria","AT","Direct_Resident",2516
1972,"Austria","AT","Direct_NonResident",2222
1972,"Belgium","BE","Direct_Resident",1620
1972,"Belgium","BE","Direct_NonResident",605
1972,"Brazil","BR","Direct_Resident",7
1972,"Brazil","BR","Direct_NonResident",4
1972,"Bulgaria","BG","Direct_Resident",29
1972,"Bulgaria","BG","Direct_NonResident",8
1972,"Burundi","BI","Direct_NonResident",1
1972,"Canada","CA","Direct_Aggregate",1456
1972,"Colombia","CO","Direct_Resident",41
1972,"Colombia","CO","Direct_NonResident",39
1972,"Czechoslovakia","CS","Direct_Resident",587
1972,"Czechoslovakia","CS","Direct_NonResident",15
1972,"Denmark","DK","Direct_Resident",326
1972,"Denmark","DK","Direct_NonResident",469
1972,"Egypt","EG","Direct_Resident",79
1972,"Egypt","EG","Direct_NonResident",3
1972,"Finland","FI","Direct_Resident",230
1972,"Finland","FI","Direct_NonResident",141
1972,"German Dem. Rep.","D2","Direct_Resident",387
1972,"German Dem. Rep.","D2","Direct_NonResident",21
1972,"Germany","DE","Direct_Resident",59061
1972,"Germany","DE","Direct_NonResident",1563
1972,"Hungary","HU","Direct_Resident",309
1972,"Hungary","HU","Direct_NonResident",25
1972,"India","IN","Direct_Resident",891
1972,"India","IN","Direct_NonResident",19
1972,"Iraq","IQ","Direct_Resident",12
1972,"Ireland","IE","Direct_Resident",20
1972,"Ireland","IE","Direct_NonResident",77
1972,"Israel","IL","Direct_Resident",146
1972,"Israel","IL","Direct_NonResident",64
1972,"Italy","IT","Direct_Aggregate",3500
1972,"Japan","JP","Direct_Resident",21648
1972,"Japan","JP","Direct_NonResident",393
1972,"Lebanon","LB","Direct_Resident",58
1972,"Lebanon","LB","Direct_NonResident",25
1972,"Liechtenstein","LI","Direct_Resident",3
1972,"Malawi","MW","Direct_NonResident",1
1972,"Malta","MT","Direct_Resident",9
1972,"Malta","MT","Direct_NonResident",3
1972,"Mexico","MX","Direct_Resident",168
1972,"Mexico","MX","Direct_NonResident",203
1972,"Monaco","MC","Direct_Resident",57
1972,"Monaco","MC","Direct_NonResident",1
1972,"Morocco","MA","Direct_Resident",64
1972,"Morocco","MA","Direct_NonResident",7
1972,"New Zealand","NZ","Direct_Resident",248
1972,"New Zealand","NZ","Direct_NonResident",199
1972,"Norway","NO","Direct_Resident",185
1972,"Norway","NO","Direct_NonResident",211
1972,"Pakistan","PK","Direct_Resident",47
1972,"Pakistan","PK","Direct_NonResident",11
1972,"Peru","PE","Direct_Resident",42
1972,"Peru","PE","Direct_NonResident",14
1972,"Philippines","PH","Direct_Resident",118
1972,"Philippines","PH","Direct_NonResident",40
1972,"Poland","PL","Direct_Resident",144
1972,"Poland","PL","Direct_NonResident",15
1972,"Portugal","PT","Direct_NonResident",289
1972,"Republic of Korea","KR","Direct_Resident",2229
1972,"Republic of Korea","KR","Direct_NonResident",6
1972,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",64
1972,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",4
1972,"Sierra Leone","SL","Direct_NonResident",1
1972,"Soviet Union","SU","Direct_Resident",625
1972,"Soviet Union","SU","Direct_NonResident",15
1972,"Spain","ES","Direct_Resident",2976
1972,"Spain","ES","Direct_NonResident",168
1972,"Sri Lanka","LK","Direct_Resident",8
1972,"Sri Lanka","LK","Direct_NonResident",2
1972,"Sweden","SE","Direct_Resident",1146
1972,"Sweden","SE","Direct_NonResident",367
1972,"Switzerland","CH","Direct_Resident",402
1972,"Switzerland","CH","Direct_NonResident",261
1972,"Trinidad and Tobago","TT","Direct_Resident",4
1972,"Trinidad and Tobago","TT","Direct_NonResident",9
1972,"Tunisia","TN","Direct_Resident",8
1972,"United Kingdom","GB","Direct_Resident",3327
1972,"United Kingdom","GB","Direct_NonResident",1792
1972,"United States of America","US","Direct_Resident",2411
1972,"United States of America","US","Direct_NonResident",490
1972,"Venezuela","VE","Direct_Resident",53
1972,"Venezuela","VE","Direct_NonResident",279
1972,"Zaire","ZR","Direct_Resident",1
1972,"Zaire","ZR","Direct_NonResident",122
1972,"Zimbabwe","ZW","Direct_Resident",15
1972,"Zimbabwe","ZW","Direct_NonResident",28
1973,"African Intellectual Property Organization","OA","Direct_Resident",51
1973,"African Intellectual Property Organization","OA","Direct_NonResident",352
1973,"Algeria","DZ","Direct_Resident",33
1973,"Algeria","DZ","Direct_NonResident",19
1973,"Argentina","AR","Direct_Resident",2547
1973,"Argentina","AR","Direct_NonResident",199
1973,"Australia","AU","Direct_Resident",1147
1973,"Australia","AU","Direct_NonResident",585
1973,"Austria","AT","Direct_Resident",2298
1973,"Austria","AT","Direct_NonResident",1863
1973,"Bahamas","BS","Direct_Resident",1
1973,"Bahamas","BS","Direct_NonResident",6
1973,"Belgium","BE","Direct_Resident",1341
1973,"Belgium","BE","Direct_NonResident",366
1973,"Brazil","BR","Direct_Resident",4
1973,"Bulgaria","BG","Direct_Resident",39
1973,"Bulgaria","BG","Direct_NonResident",18
1973,"Canada","CA","Direct_Aggregate",1258
1973,"Colombia","CO","Direct_Resident",65
1973,"Colombia","CO","Direct_NonResident",50
1973,"Czechoslovakia","CS","Direct_Resident",475
1973,"Czechoslovakia","CS","Direct_NonResident",23
1973,"Denmark","DK","Direct_Resident",330
1973,"Denmark","DK","Direct_NonResident",518
1973,"Egypt","EG","Direct_Resident",96
1973,"Egypt","EG","Direct_NonResident",5
1973,"Finland","FI","Direct_Resident",226
1973,"Finland","FI","Direct_NonResident",174
1973,"German Dem. Rep.","D2","Direct_Resident",275
1973,"German Dem. Rep.","D2","Direct_NonResident",8
1973,"Germany","DE","Direct_Resident",59536
1973,"Germany","DE","Direct_NonResident",1953
1973,"Hungary","HU","Direct_Resident",317
1973,"Hungary","HU","Direct_NonResident",48
1973,"India","IN","Direct_Resident",799
1973,"India","IN","Direct_NonResident",14
1973,"Iraq","IQ","Direct_Resident",12
1973,"Ireland","IE","Direct_Resident",20
1973,"Ireland","IE","Direct_NonResident",183
1973,"Israel","IL","Direct_Resident",173
1973,"Israel","IL","Direct_NonResident",66
1973,"Italy","IT","Direct_Resident",3785
1973,"Italy","IT","Direct_NonResident",929
1973,"Jamaica","JM","Direct_NonResident",3
1973,"Japan","JP","Direct_Resident",21655
1973,"Japan","JP","Direct_NonResident",380
1973,"Lebanon","LB","Direct_Resident",75
1973,"Lebanon","LB","Direct_NonResident",20
1973,"Liechtenstein","LI","Direct_Resident",3
1973,"Malawi","MW","Direct_NonResident",2
1973,"Malta","MT","Direct_Resident",1
1973,"Malta","MT","Direct_NonResident",5
1973,"Mexico","MX","Direct_Resident",65
1973,"Mexico","MX","Direct_NonResident",118
1973,"Monaco","MC","Direct_Resident",18
1973,"Monaco","MC","Direct_NonResident",9
1973,"Morocco","MA","Direct_Resident",62
1973,"Morocco","MA","Direct_NonResident",8
1973,"New Zealand","NZ","Direct_Resident",96
1973,"New Zealand","NZ","Direct_NonResident",99
1973,"Norway","NO","Direct_Resident",377
1973,"Norway","NO","Direct_NonResident",510
1973,"Pakistan","PK","Direct_Resident",56
1973,"Pakistan","PK","Direct_NonResident",22
1973,"Peru","PE","Direct_Resident",74
1973,"Peru","PE","Direct_NonResident",8
1973,"Philippines","PH","Direct_Resident",110
1973,"Philippines","PH","Direct_NonResident",24
1973,"Poland","PL","Direct_Resident",124
1973,"Poland","PL","Direct_NonResident",18
1973,"Portugal","PT","Direct_NonResident",157
1973,"Republic of Korea","KR","Direct_Resident",2436
1973,"Republic of Korea","KR","Direct_NonResident",7
1973,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",54
1973,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",16
1973,"Soviet Union","SU","Direct_Resident",1260
1973,"Soviet Union","SU","Direct_NonResident",31
1973,"Spain","ES","Direct_Resident",3630
1973,"Spain","ES","Direct_NonResident",287
1973,"Sri Lanka","LK","Direct_Resident",3
1973,"Sri Lanka","LK","Direct_NonResident",3
1973,"Swaziland","SZ","Direct_Resident",3
1973,"Swaziland","SZ","Direct_NonResident",3
1973,"Sweden","SE","Direct_Resident",1310
1973,"Sweden","SE","Direct_NonResident",399
1973,"Switzerland","CH","Direct_Resident",317
1973,"Switzerland","CH","Direct_NonResident",266
1973,"Syrian Arab Republic","SY","Direct_Resident",41
1973,"Syrian Arab Republic","SY","Direct_NonResident",8
1973,"Trinidad and Tobago","TT","Direct_Resident",1
1973,"Trinidad and Tobago","TT","Direct_NonResident",4
1973,"Tunisia","TN","Direct_Resident",25
1973,"Tunisia","TN","Direct_NonResident",3
1973,"United Kingdom","GB","Direct_Resident",2561
1973,"United Kingdom","GB","Direct_NonResident",1698
1973,"United States of America","US","Direct_Resident",3350
1973,"United States of America","US","Direct_NonResident",683
1973,"Venezuela","VE","Direct_Resident",22
1973,"Venezuela","VE","Direct_NonResident",81
1973,"Zaire","ZR","Direct_Resident",4
1973,"Zaire","ZR","Direct_NonResident",2
1973,"Zimbabwe","ZW","Direct_Resident",32
1973,"Zimbabwe","ZW","Direct_NonResident",15
1974,"African Intellectual Property Organization","OA","Direct_Resident",36
1974,"African Intellectual Property Organization","OA","Direct_NonResident",133
1974,"Algeria","DZ","Direct_Resident",23
1974,"Algeria","DZ","Direct_NonResident",12
1974,"Argentina","AR","Direct_Resident",2243
1974,"Argentina","AR","Direct_NonResident",132
1974,"Australia","AU","Direct_Resident",1009
1974,"Australia","AU","Direct_NonResident",561
1974,"Austria","AT","Direct_Resident",2967
1974,"Austria","AT","Direct_NonResident",2078
1974,"Bahamas","BS","Direct_Resident",1
1974,"Bahamas","BS","Direct_NonResident",1
1974,"Belgium","BE","Direct_Resident",2349
1974,"Belgium","BE","Direct_NonResident",323
1974,"Bulgaria","BG","Direct_Resident",46
1974,"Bulgaria","BG","Direct_NonResident",3
1974,"Canada","CA","Direct_Aggregate",1215
1974,"Colombia","CO","Direct_Resident",23
1974,"Colombia","CO","Direct_NonResident",25
1974,"Czechoslovakia","CS","Direct_Resident",499
1974,"Czechoslovakia","CS","Direct_NonResident",33
1974,"Denmark","DK","Direct_Resident",440
1974,"Denmark","DK","Direct_NonResident",583
1974,"Egypt","EG","Direct_Resident",81
1974,"Egypt","EG","Direct_NonResident",2
1974,"Finland","FI","Direct_Resident",101
1974,"Finland","FI","Direct_NonResident",104
1974,"Germany","DE","Direct_Resident",46115
1974,"Germany","DE","Direct_NonResident",1839
1974,"Hungary","HU","Direct_Resident",239
1974,"Hungary","HU","Direct_NonResident",49
1974,"India","IN","Direct_Resident",864
1974,"India","IN","Direct_NonResident",23
1974,"Iraq","IQ","Direct_Resident",58
1974,"Ireland","IE","Direct_Resident",17
1974,"Ireland","IE","Direct_NonResident",75
1974,"Israel","IL","Direct_Resident",198
1974,"Israel","IL","Direct_NonResident",82
1974,"Italy","IT","Direct_Resident",1432
1974,"Italy","IT","Direct_NonResident",548
1974,"Jamaica","JM","Direct_Resident",2
1974,"Japan","JP","Direct_Resident",22371
1974,"Japan","JP","Direct_NonResident",376
1974,"Lebanon","LB","Direct_Resident",30
1974,"Lebanon","LB","Direct_NonResident",17
1974,"Liechtenstein","LI","Direct_Resident",3
1974,"Malawi","MW","Direct_NonResident",4
1974,"Malta","MT","Direct_Resident",1
1974,"Malta","MT","Direct_NonResident",1
1974,"Mexico","MX","Direct_Resident",161
1974,"Mexico","MX","Direct_NonResident",265
1974,"Monaco","MC","Direct_Resident",36
1974,"Morocco","MA","Direct_Resident",40
1974,"Morocco","MA","Direct_NonResident",12
1974,"New Zealand","NZ","Direct_Resident",164
1974,"New Zealand","NZ","Direct_NonResident",232
1974,"Nigeria","NG","Direct_Resident",126
1974,"Nigeria","NG","Direct_NonResident",63
1974,"Norway","NO","Direct_Resident",273
1974,"Norway","NO","Direct_NonResident",399
1974,"Pakistan","PK","Direct_Resident",61
1974,"Pakistan","PK","Direct_NonResident",5
1974,"Philippines","PH","Direct_Resident",188
1974,"Philippines","PH","Direct_NonResident",43
1974,"Poland","PL","Direct_Resident",111
1974,"Poland","PL","Direct_NonResident",45
1974,"Portugal","PT","Direct_NonResident",227
1974,"Republic of Korea","KR","Direct_Resident",3071
1974,"Republic of Korea","KR","Direct_NonResident",19
1974,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",132
1974,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",43
1974,"Soviet Union","SU","Direct_Resident",1024
1974,"Soviet Union","SU","Direct_NonResident",19
1974,"Spain","ES","Direct_Resident",2799
1974,"Spain","ES","Direct_NonResident",219
1974,"Sri Lanka","LK","Direct_Resident",9
1974,"Sweden","SE","Direct_Resident",1347
1974,"Sweden","SE","Direct_NonResident",458
1974,"Switzerland","CH","Direct_Resident",308
1974,"Switzerland","CH","Direct_NonResident",223
1974,"Syrian Arab Republic","SY","Direct_Resident",88
1974,"Syrian Arab Republic","SY","Direct_NonResident",13
1974,"Trinidad and Tobago","TT","Direct_Resident",4
1974,"Trinidad and Tobago","TT","Direct_NonResident",4
1974,"Tunisia","TN","Direct_Resident",18
1974,"Tunisia","TN","Direct_NonResident",4
1974,"United Kingdom","GB","Direct_Resident",2069
1974,"United Kingdom","GB","Direct_NonResident",1947
1974,"United States of America","US","Direct_Resident",3500
1974,"United States of America","US","Direct_NonResident",803
1974,"Venezuela","VE","Direct_Aggregate",187
1974,"Zaire","ZR","Direct_Resident",1
1974,"Zaire","ZR","Direct_NonResident",11
1974,"Zambia","ZM","Direct_NonResident",6
1974,"Zimbabwe","ZW","Direct_Resident",6
1974,"Zimbabwe","ZW","Direct_NonResident",12
1975,"African Intellectual Property Organization","OA","Direct_Resident",26
1975,"African Intellectual Property Organization","OA","Direct_NonResident",57
1975,"Algeria","DZ","Direct_Resident",52
1975,"Algeria","DZ","Direct_NonResident",18
1975,"Argentina","AR","Direct_Resident",2426
1975,"Argentina","AR","Direct_NonResident",159
1975,"Australia","AU","Direct_Resident",1165
1975,"Australia","AU","Direct_NonResident",568
1975,"Austria","AT","Direct_Resident",3987
1975,"Austria","AT","Direct_NonResident",1517
1975,"Benelux","BX","Direct_Resident",1671
1975,"Benelux","BX","Direct_NonResident",1376
1975,"Bulgaria","BG","Direct_Resident",27
1975,"Bulgaria","BG","Direct_NonResident",5
1975,"Canada","CA","Direct_Resident",337
1975,"Canada","CA","Direct_NonResident",1168
1975,"Colombia","CO","Direct_Resident",11
1975,"Colombia","CO","Direct_NonResident",5
1975,"Czechoslovakia","CS","Direct_Resident",577
1975,"Czechoslovakia","CS","Direct_NonResident",8
1975,"Denmark","DK","Direct_Resident",390
1975,"Denmark","DK","Direct_NonResident",486
1975,"Egypt","EG","Direct_Resident",127
1975,"Egypt","EG","Direct_NonResident",8
1975,"Finland","FI","Direct_Resident",165
1975,"Finland","FI","Direct_NonResident",222
1975,"France","FR","Direct_Resident",11320
1975,"France","FR","Direct_NonResident",857
1975,"Germany","DE","Direct_Resident",54231
1975,"Germany","DE","Direct_NonResident",2609
1975,"Hungary","HU","Direct_Resident",165
1975,"Hungary","HU","Direct_NonResident",11
1975,"India","IN","Direct_Resident",723
1975,"India","IN","Direct_NonResident",29
1975,"Iraq","IQ","Direct_Resident",19
1975,"Ireland","IE","Direct_Resident",34
1975,"Ireland","IE","Direct_NonResident",176
1975,"Israel","IL","Direct_Resident",115
1975,"Israel","IL","Direct_NonResident",42
1975,"Italy","IT","Direct_Aggregate",2297
1975,"Jamaica","JM","Direct_Resident",1
1975,"Jamaica","JM","Direct_NonResident",3
1975,"Japan","JP","Direct_Resident",34129
1975,"Japan","JP","Direct_NonResident",700
1975,"Liechtenstein","LI","Direct_Resident",6
1975,"Malawi","MW","Direct_NonResident",1
1975,"Malta","MT","Direct_Resident",2
1975,"Malta","MT","Direct_NonResident",4
1975,"Mexico","MX","Direct_Resident",160
1975,"Mexico","MX","Direct_NonResident",149
1975,"Monaco","MC","Direct_Resident",10
1975,"Morocco","MA","Direct_Resident",82
1975,"Morocco","MA","Direct_NonResident",15
1975,"New Zealand","NZ","Direct_Resident",157
1975,"New Zealand","NZ","Direct_NonResident",167
1975,"Nigeria","NG","Direct_Resident",52
1975,"Nigeria","NG","Direct_NonResident",72
1975,"Norway","NO","Direct_Resident",243
1975,"Norway","NO","Direct_NonResident",364
1975,"Pakistan","PK","Direct_Resident",71
1975,"Pakistan","PK","Direct_NonResident",14
1975,"Philippines","PH","Direct_Resident",151
1975,"Philippines","PH","Direct_NonResident",19
1975,"Poland","PL","Direct_Resident",139
1975,"Poland","PL","Direct_NonResident",16
1975,"Portugal","PT","Direct_Resident",266
1975,"Portugal","PT","Direct_NonResident",216
1975,"Republic of Korea","KR","Direct_Resident",1583
1975,"Republic of Korea","KR","Direct_NonResident",6
1975,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_Resident",102
1975,"Serbia and Montenegro (formerly Yugoslavia)","YU","Direct_NonResident",30
1975,"Soviet Union","SU","Direct_Resident",804
1975,"Soviet Union","SU","Direct_NonResident",11
1975,"Spain","ES","Direct_Resident",3234
1975,"Spain","ES","Direct_NonResident",224
1975,"Sri Lanka","LK","Direct_Resident",8
1975,"Swaziland","SZ","Direct_NonResident",1
1975,"Sweden","SE","Direct_Resident",1283
1975,"Sweden","SE","Direct_NonResident",364
1975,"Switzerland","CH","Direct_Resident",465
1975,"Switzerland","CH","Direct_NonResident",213
1975,"Syrian Arab Republic","SY","Direct_Resident",99
1975,"Syrian Arab Republic","SY","Direct_NonResident",22
1975,"Trinidad and Tobago","TT","Direct_Resident",6
1975,"Trinidad and Tobago","TT","Direct_NonResident",2
1975,"United Kingdom","GB","Direct_Resident",1665
1975,"United Kingdom","GB","Direct_NonResident",1354
1975,"United States of America","US","Direct_Resident",3428
1975,"United States of America","US","Direct_NonResident",854
1975,"Venezuela","VE","Direct_Resident",59
1975,"Venezuela","VE","Direct_NonResident",34
1975,"Zaire","ZR","Direct_NonResident",48
1975,"Zambia","ZM","Direct_NonResident",3
1976,"African Intellectual Property Organization","OA","Direct_Resident",24
1976,"African Intellectual Property Organization","OA","Direct_NonResident",18
1976,"Algeria","DZ","Direct_Resident",17
1976,"Algeria","DZ","Direct_NonResident",22
1976,"Argentina","AR","Direct_Resident",2549
1976,"Argentina","AR","Direct_NonResident",151
1976,"Australia","AU","Direct_Resident",1103
1976,"Australia","AU","Direct_NonResident",416
1976,"Austria","AT","Direct_Resident",3659
1976,"Austria","AT","Direct_NonResident",1913
1976,"Bahamas","BS","Direct_Resident",2
1976,"Bahamas","BS","Direct_NonResident",3
1976,"Bangladesh","BD","Direct_Resident",8
1976,"Bangladesh","BD","Direct_NonResident",1
1976,"Benelux","BX","Direct_Resident",1308
1976,"Benelux","BX","Direct_NonResident",1369
1976,"Bulgaria","BG","Direct_Resident",38
1976,"Bulgaria","BG","Direct_NonResident",8
1976,"Canada","CA","Direct_Resident",491
1976,"Canada","CA","Direct_NonResident",963
1976,"Colombia","CO","Direct_Resident",3
1976,"Colombia","CO","Direct_NonResident",4
1976,"Czechoslovakia","CS","Direct_Resident",640
1976,"Czechoslovakia","CS","Direct_NonResident",19
1976,"Denmark","DK","Direct_Resident",300
1976,"Denmark","DK","Direct_NonResident",483
1976,"Egypt","EG","Direct_Resident",44
1976,"Egypt","EG","Direct_NonResident",27
1976,"Finland","FI","Direct_Resident",180
1976,"Finland","FI","Direct_NonResident",249
1976,"France","FR","Direct_Resident",11009
1976,"France","FR","Direct_NonResident",1190
1976,"German Dem. Rep.","D2","Direct_Resident",321
1976,"German Dem. Rep.","D2","Direct_NonResident",11
1976,"Germany","DE","Direct_Resident",56978
1976,"Germany","DE","Direct_NonResident",4744
1976,"Hungary","HU","Direct_Resident",287
1976,"Hungary","HU","Direct_NonResident",15
1976,"India","IN","Direct_Resident",848
1976,"India","IN","Direct_NonResident",41
1976,"Iraq","IQ","Direct_Resident",7
1976,"Iraq","IQ","Direct_NonResident",6
1976,"Ireland","IE","Direct_Resident",40
1976,"Ireland","IE","Direct_NonResident",162
1976,"Israel","IL","Direct_Resident",163
1976,"Israel","IL","Direct_NonResident",44
1976,"Italy","IT","Direct_Aggregate",1625
1976,"Jamaica","JM","Direct_Resident",2
1976,"Jamaica","JM","Direct_NonResident",3
1976,"Japan","JP","Direct_Resident",29505
1976,"Japan","JP","Direct_NonResident",569
1976,"Liechtenstein","LI","Direct_Resident",2
1976,"Malawi","MW","Direct_NonResident",1
1976,"Malta","MT","Direct_Resident",5
1976,"Malta","MT","Direct_NonResident",1
1976,"Mexico","MX","Direct_Resident",62
1976,"Mexico","MX","Direct_NonResident",13
1976,"Monaco","MC","Direct_Resident",52
1976,"Monaco","MC","Direct_NonResident",23
1976,"Morocco","MA","Direct_Resident",91
1976,"Morocco","MA","Direct_NonResident",6
